id,species_key,scientific_name,common_name,is_endemic_sumatra,quality,recordist,date,time,country,locality,latitude,longitude,elevation,length_sec,license,url_page,url_audio,file_path,sha256,status
90086,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,B,Frank Lambert,2011-06-20,06:00,Indonesia,"Palau Batudaka, Togian Islands, nr Taningkola",-0.4409,121.8178,,0:46,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/90086,https://xeno-canto.org/90086/download,,,Pending
90069,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,B,Frank Lambert,2011-06-21,08:40,Indonesia,"Palau Batudaka, Togian Islands, nr Taningkola",-0.4409,121.8178,,0:45,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/90069,https://xeno-canto.org/90069/download,,,Pending
89641,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,B,Frank Lambert,2011-06-22,08:10,Indonesia,"Pulau Batudaka, Togian Islands, nr Unauna",-0.4631,121.8103,,1:41,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/89641,https://xeno-canto.org/89641/download,,,Pending
89640,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,B,Frank Lambert,2011-06-22,08:10,Indonesia,"Pulau Batudaka, Togian Islands, nr Unauna",-0.4631,121.8103,,0:59,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/89640,https://xeno-canto.org/89640/download,,,Pending
89589,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,B,Frank Lambert,2011-08-27,08:30,Indonesia,"Sulawesi: nr Molino, Lompobattang Mts",-5.2673,119.8734,,0:51,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/89589,https://xeno-canto.org/89589/download,,,Pending
89588,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,B,Frank Lambert,2011-08-27,08:30,Indonesia,"Sulawesi: nr Molino, Lompobattang Mts",-5.2673,119.8734,,0:41,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/89588,https://xeno-canto.org/89588/download,,,Pending
89543,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,B,Frank Lambert,2011-08-25,16:40,Indonesia,Sulawesi: Tangkoko lowlands,1.562,125.173,,0:39,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/89543,https://xeno-canto.org/89543/download,,,Pending
68171,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,B,Frank Lambert,1998-08-06,?:?,Indonesia,Siau Island,2.73,125.39,,1:19,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/68171,https://xeno-canto.org/68171/download,,,Pending
19721,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,B,David Farrow,2006-10-10,?:?,Indonesia,Sulawesi,-1.32,120.3,,0:23,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/19721,https://xeno-canto.org/19721/download,,,Pending
18825,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,B,Mike Catsis,2007-07-26,16:50,Indonesia,"Tangkoko Nature Reserve, Sulawesi",1.5106,125.195,,0:46,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/18825,https://xeno-canto.org/18825/download,,,Pending
1018480,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Nick Brown,2025-07-15,09:18,Indonesia,"Nusa Penida, Klungkung Regency, Bali",-8.6814,115.512,,1:01,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1018480,https://xeno-canto.org/1018480/download,,,Pending
1018479,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Nick Brown,2025-07-15,09:15,Indonesia,"Nusa Penida, Klungkung Regency, Bali",-8.6814,115.512,,0:28,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1018479,https://xeno-canto.org/1018479/download,,,Pending
823278,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Greg Irving,2023-07-26,10:54,Indonesia,"Gunung Mahawu, Minahasa, North Sulawesi",1.35,124.8664,,1:10,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/823278,https://xeno-canto.org/823278/download,,,Pending
615530,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Teus Luijendijk,1997-08-11,?,Indonesia,"Lore Lindu National Park, Sulawesi",-1.5159,120.2301,,0:48,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/615530,https://xeno-canto.org/615530/download,,,Pending
598552,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Frank Lambert,2020-09-15,15:40,Indonesia,"Pos 2, Route to Mekongga, Wawo, North Kolaka Regency, South East Sulawesi",-3.642,121.0964,,1:25,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/598552,https://xeno-canto.org/598552/download,,,Pending
431493,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Brian Cox,2018-07-01,06:30,Indonesia,"Siberut Utara, Kabupaten Kepulauan Mentawai, Sumatera Barat",-1.1313,98.9678,,0:56,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431493,https://xeno-canto.org/431493/download,,,Pending
414751,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Marc Anderson,2018-05-02,09:30,Indonesia,Sulawesi: Tangkoko lowlands,1.562,125.173,,2:06,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/414751,https://xeno-canto.org/414751/download,,,Pending
414602,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Marc Anderson,2018-05-02,09:00,Indonesia,Sulawesi: Tangkoko lowlands,1.562,125.173,,0:46,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/414602,https://xeno-canto.org/414602/download,,,Pending
331800,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Joseph Monkhouse,2016-07-14,07:30,Indonesia,"Kulisusu Utara, Kabupaten Buton Utara, Sulawesi Tenggara",-4.4657,123.104,,2:06,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/331800,https://xeno-canto.org/331800/download,,,Pending
211066,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,kusumawardati jufri,2015-01-22,07:00,Indonesia,"Kecamatan Nuha, Kabupaten Luwu Timur, Sulawesi Selatan",-2.5407,121.36,,4:07,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/211066,https://xeno-canto.org/211066/download,,,Pending
203306,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Mike Nelson,2014-09-07,08:00,Indonesia,"Bantimurung - Bulusaraung National Park, Maros, South Sulawesi",-5.0268,119.7389,,0:51,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/203306,https://xeno-canto.org/203306/download,,,Pending
95698,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Frank Lambert,2011-06-28,07:00,Indonesia,Kokolomboi site 1 above village,-1.2926,122.8753,,0:22,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/95698,https://xeno-canto.org/95698/download,,,Pending
95051,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Frank Lambert,2011-06-26,07:30,Indonesia,"north-east of Kawalu, Peleng (site 2)",-1.2528,123.3648,,0:30,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/95051,https://xeno-canto.org/95051/download,,,Pending
95049,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Frank Lambert,2011-06-25,07:45,Indonesia,"north of Kawalu, Peleng (site 1)",-1.2309,123.3678,,1:05,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/95049,https://xeno-canto.org/95049/download,,,Pending
89639,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Frank Lambert,2011-06-22,08:00,Indonesia,"Pulau Batudaka, Togian Islands, nr Unauna",-0.4631,121.8103,,1:23,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/89639,https://xeno-canto.org/89639/download,,,Pending
89590,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Frank Lambert,2011-08-27,08:30,Indonesia,"Sulawesi: nr Molino, Lompobattang Mts",-5.2673,119.8734,,0:11,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/89590,https://xeno-canto.org/89590/download,,,Pending
71629,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Bas van Balen,1986-06-17,09:14,Indonesia,"Panaitan I, Banten, Java",-6.6177,105.2161,,0:25,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/71629,https://xeno-canto.org/71629/download,,,Pending
68170,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Frank Lambert,1998-08-05,?:?,Indonesia,Siau Island,2.73,125.39,,0:08,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/68170,https://xeno-canto.org/68170/download,,,Pending
68169,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,C,Frank Lambert,1998-08-05,?:?,Indonesia,"Siau Island, Gunung Tamata",2.73,125.39,,1:30,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/68169,https://xeno-canto.org/68169/download,,,Pending
611793,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,D,Teus Luijendijk,1997-07-20,?,Indonesia,Sulawesi: Tangkoko lowlands,1.562,125.173,,0:18,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/611793,https://xeno-canto.org/611793/download,,,Pending
443426,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,D,Joseph Monkhouse,2017-08-04,07:00,Indonesia,"Menui Kepulauan, Morowali Regency, Central Sulawesi",-3.5754,123.1126,,0:45,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/443426,https://xeno-canto.org/443426/download,,,Pending
431492,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,D,Brian Cox,2018-07-01,05:30,Indonesia,"Siberut Utara, Kabupaten Kepulauan Mentawai, Sumatera Barat",-1.1313,98.9678,,0:36,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431492,https://xeno-canto.org/431492/download,,,Pending
95050,Dicrurus_hottentottus,Dicrurus hottentottus,Hair-crested Drongo,False,D,Frank Lambert,2011-06-25,07:50,Indonesia,"north of Kawalu, Peleng (site 1)",-1.2309,123.3678,,0:32,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/95050,https://xeno-canto.org/95050/download,,,Pending
1174149,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Untung Sarmawi,2026-08-27,17:30,Indonesia,"Golo Lusang Road, Ruteng, Flores",-8.6654,120.4554,,0:20,https://creativecommons.org/licenses/by/4.0/,https://xeno-canto.org/1174149,https://xeno-canto.org/1174149/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC1174149_Pnoepyga_pusilla.mp3,76ad674d88bea7d3f7f181b85cdf6c57a8bee1044d0bc2fab5874c6ff55e519b,Ready_Existing
1082253,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Kalvin Chan,2026-01-19,07:30,Indonesia,"Gunung Tujuh, Kerinci Regency, Jambi",-1.7099,101.3891,,0:25,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1082253,https://xeno-canto.org/1082253/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC1082253_Pnoepyga_pusilla.mp3,dfe7bb0cfe07de292a627bb2c1a3313122ee66915c1bbb4cb1e697e40abd16a2,Ready_Existing
940265,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Ding Li Yong,2024-10-10,07:00,Indonesia,"Gede Pangrango National Park, West Java Province, Java",-6.7515,106.9898,,0:28,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/940265,https://xeno-canto.org/940265/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC940265_Pnoepyga_pusilla.mp3,09ad49396321d1f114aa3ab1393e70754bcdd6161683426fb53ebe5f1c083f36,Ready_Existing
810950,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,D. Septa,2023-06-24,14:00,Indonesia,"Cisarua, Bogor Regency, West Java",-6.7295,106.9525,,0:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/810950,https://xeno-canto.org/810950/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC810950_Pnoepyga_pusilla.mp3,34f02f47ef4361324fe9758a12fc2a61b35494b7fcbf1df7d2c1109ac66e37c2,Ready_Existing
737857,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Geoff Carey,2022-07-14,06:30,Indonesia,"Sakura Hills, Mount Lawu, Jawa Tengah",-7.6616,111.1849,,0:31,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/737857,https://xeno-canto.org/737857/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC737857_Pnoepyga_pusilla.mp3,f62ca774952b11b20950fcb9ba0f63c1f2155899e7448b43f1592d00c2a7ec8b,Ready_Existing
737848,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Geoff Carey,2022-07-13,07:30,Indonesia,"Taman Huta Raya, nr Sukuh Temple, Mt Lawu, Jawa Tengah",-7.6273,111.1341,,1:54,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/737848,https://xeno-canto.org/737848/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC737848_Pnoepyga_pusilla.mp3,460aadb6a42bc38c4b69def82ad2c257f6ced6cc0a038697218c826e93cc78a0,Ready_Existing
648655,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Ding Li Yong,2019-09-15,08:00,Indonesia,"Silahi Sabungan, Kabupaten Dairi, Sumatera Utara",2.7848,98.5144,,0:35,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/648655,https://xeno-canto.org/648655/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC648655_Pnoepyga_pusilla.mp3,405ef5485a1bf40104c9b810c64e74258d74720277077e8c870123ac217c595f,Ready_Existing
410160,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Ross Gallardy,2017-06-14,09:00,Indonesia,"Gunung Mutis, Timor",-9.5667,124.2334,,1:14,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/410160,https://xeno-canto.org/410160/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC410160_Pnoepyga_pusilla.mp3,a630f18bd00e83292be396b4f0dc083cee1c471152244c2f2dcaf68bef63edf5,Ready_Existing
409147,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Frank Lambert,2016-07-17,07:19,Indonesia,"Gede Pangrango National Park, West Java Province, Java",-6.7515,106.9898,,1:04,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/409147,https://xeno-canto.org/409147/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC409147_Pnoepyga_pusilla.mp3,cee2593358bece271abe08ee9dadd772303be21f6e0453d980b6a8f3df1f20a3,Ready_Existing
389508,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Oscar Campbell,2017-07-15,09:30,Indonesia,"Danau Rana Mese, Flores",-8.642,120.5592,,1:36,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/389508,https://xeno-canto.org/389508/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC389508_Pnoepyga_pusilla.mp3,e6c4d12afe8a8927a3b003da34da778d5b22461ad76bc29d5ce92cb3d8fa7021,Ready_Existing
389504,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Oscar Campbell,2017-07-14,17:00,Indonesia,"Poco Ranaka, Flores",-8.6205,120.5195,,0:39,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/389504,https://xeno-canto.org/389504/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC389504_Pnoepyga_pusilla.mp3,fef7ee76654b5e65a540589e5722f062ed5b288cfcbc10b4708d3c190e64aa86,Ready_Existing
318231,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Achmad Ridha,2016-05-17,07:00,Indonesia,"Ciboadas, Jawa Barat",-6.7511,106.989,,1:06,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/318231,https://xeno-canto.org/318231/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC318231_Pnoepyga_pusilla.mp3,e961d12a7b0687c157da53ab0c0bbc520c7f2b782e9727f25e5357d0c92c6f54,Ready_Existing
214970,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Marc Anderson,2015-02-18,08:00,Indonesia,"Gunung Halimun NP, West Java",-6.7461,106.5182,,0:24,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/214970,https://xeno-canto.org/214970/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC214970_Pnoepyga_pusilla.mp3,68bcc4ea571454aa2a85509f678e3041b86ebf5505aba70f2d801df6b0c08c1a,Ready_Existing
214690,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Marc Anderson,2015-02-23,07:00,Indonesia,"Gunung Halimun NP, West Java",-6.7461,106.5182,,0:53,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/214690,https://xeno-canto.org/214690/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC214690_Pnoepyga_pusilla.mp3,37e3607f290f8f6e5a986fdcfaa111e9659f7d3aaea54f90084c5bf7c33d6f44,Ready_Existing
161694,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Frank Lambert,2012-11-05,14:04,Indonesia,"Java, Cibodas NP, between the waterfall and Botanic Gardens",-6.5,107.3,,0:15,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/161694,https://xeno-canto.org/161694/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC161694_Pnoepyga_pusilla.mp3,19289b346c86ddf1f474ac695219c9eccbf2841aef834671c2596a395a864780,Ready_Existing
93808,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Todd Mark,2011-12-09,9:00,Indonesia,"Poco Ranaka, Flores",-8.62,120.519,,0:59,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/93808,https://xeno-canto.org/93808/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC93808_Pnoepyga_pusilla.mp3,5e1b5d3daddd03ec0069cfa9b6f88bfa32e2ed2830e76fbb534fa1eaac9ddca0,Ready_Existing
42265,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,George Wagner,2009-10-17,17:56,Indonesia,"Gunung Gede National Park, Java ",-6.727348,106.97113,,0:53,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/42265,https://xeno-canto.org/42265/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC42265_Pnoepyga_pusilla.mp3,4db88d7e6d38f00d21171745627ccc0880bead87a7059f2b7bbf3a01bd47ddbe,Ready_Existing
39474,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,A,Brian Cox,2009-06-08,am,Indonesia,"Gunung Gede National Park, Java ",-6.727348,106.97113,,0:28,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/39474,https://xeno-canto.org/39474/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC39474_Pnoepyga_pusilla.mp3,b981da6257d34b664376e9c95cfc041bf7eaff4ce7c801f06b94ba1d68e699a2,Ready_Existing
1076302,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,B,Jelle Scharringa,1997-11-19,08:30,Indonesia,"Cipanas, Cianjur Regency, West Java",-6.7449,107.0037,,1:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1076302,https://xeno-canto.org/1076302/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC1076302_Pnoepyga_pusilla.mp3,1fe1a8b87ed9cec65d49622f564a67b0fc7147477446ce0dc2a253e80b47c8f8,Ready_Existing
963404,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,B,Daan Drukker,2024-12-06,17:25,Indonesia,"Pos 1 Bangku Panjang, Kerinci Regency, Jambi",-1.7385,101.2599,,0:20,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/963404,https://xeno-canto.org/963404/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC963404_Pnoepyga_pusilla.mp3,b98cdb2650691a4b78b88a1de828d755c7a8456689c4ce357de68c189efb9ecd,Ready_Existing
940419,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,B,Ding Li Yong,2024-10-10,07:00,Indonesia,"Gede Pangrango National Park, West Java Province, Java",-6.7515,106.9898,,0:30,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/940419,https://xeno-canto.org/940419/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC940419_Pnoepyga_pusilla.mp3,d506d63838b94a4683a7e11ccd2e780996d97c6642fa7ec98f497ef414e0c25f,Ready_Existing
923993,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,B,Ding Li Yong,2014-06-14,09:00,Indonesia,"Gunung Halimun-Salak National Park, West Java",-6.7182,106.4901,,0:24,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/923993,https://xeno-canto.org/923993/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC923993_Pnoepyga_pusilla.mp3,45b9c52b3d8836205f72614401f9b07e3508961dacf27fa74ed8618cb032803e,Ready_Existing
791743,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,B,Chi-Hsuan Shao,2023-04-03,11:00,Indonesia,"Gede Pangrango National Park (blue lake to air panas), West Java Province, Java",-6.7515,106.9898,,0:32,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/791743,https://xeno-canto.org/791743/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC791743_Pnoepyga_pusilla.mp3,113016aaa4dfde533f4ab8d3fdb4a016802f824a9ef71ffbf1265a3713c4d6ef,Ready_Existing
777845,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,B,Jelle Scharringa,1997-11-19,08:30,Indonesia,"Sakura Guesthouse, Cibodas Botanical Garden",-6.7432,107.0067,,1:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/777845,https://xeno-canto.org/777845/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC777845_Pnoepyga_pusilla.mp3,a53c47ba22d8ae1a675c8b68b1b1f6af32d1ab32948293397ab5c9356c2f79e0,Ready_Existing
776150,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,B,Jelle Scharringa,1997-11-17,07:00,Indonesia,"Cibodas Mandalawangi Camping Ground, Kabupaten Cianjur, Jawa Barat",-6.7414,107.0019,,1:20,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/776150,https://xeno-canto.org/776150/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC776150_Pnoepyga_pusilla.mp3,e08701a112723d39e13ba7318f3ea8dc3a7ce47d2bdecbd76b5e7a3c9e099f4d,Ready_Existing
776148,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,B,Jelle Scharringa,1997-11-16,15:30,Indonesia,"BUKIT GOLF CIBODAS, Kabupaten Cianjur, Jawa Barat",-6.7427,106.9977,,0:45,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/776148,https://xeno-canto.org/776148/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC776148_Pnoepyga_pusilla.mp3,ddba6e72e8099e6cab50a9963b652336f0676b6cfc50d38ba8f5f21787a26844,Downloaded_Fresh
776147,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,B,Jelle Scharringa,1997-11-16,15:30,Indonesia,"BUKIT GOLF CIBODAS, Kabupaten Cianjur, Jawa Barat",-6.7427,106.9977,,0:40,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/776147,https://xeno-canto.org/776147/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC776147_Pnoepyga_pusilla.mp3,15edea6a0a9f9fd8452cca2f02bdf9064e1ea8bbf28cd8a5e8927a5037e2930d,Downloaded_Fresh
691485,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,B,Mike Nelson,2016-08-16,13:30,Indonesia,"Gunug Gede National Park, java",-6.774,106.9775,,0:59,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/691485,https://xeno-canto.org/691485/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC691485_Pnoepyga_pusilla.mp3,44280b6ee7e2cdc76b43dcaa6bc735d955f112ee191434ee9fcc2849bbe54f64,Downloaded_Fresh
681096,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,B,Mike Nelson,2016-04-06,09:00,Indonesia,"Gunung Gede National Park, Java",-6.7273,106.9711,,0:24,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/681096,https://xeno-canto.org/681096/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC681096_Pnoepyga_pusilla.mp3,103ce2bee879d796709281b8d27c5d570cf6a2f24094c7b48ba16d2029e3f969,Downloaded_Fresh
633515,Pnoepyga_pusilla,Pnoepyga pusilla,Pygmy Cupwing,False,B,Jelle Scharringa,1997-11-27,15:00,Indonesia,"Kecamatan Ciater, Kabupaten Subang, Jawa Barat",-6.7714,107.6307,,0:21,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/633515,https://xeno-canto.org/633515/download,d:/FILE AND TASK/TA/data/xeno_canto\Pnoepyga_pusilla\XC633515_Pnoepyga_pusilla.mp3,2e3b4a576f09cdbd59e7ae847dd5f207b0850ff40b5be29b292d19742afa2432,Downloaded_Fresh
